8576, 15.1842, 1.16211, 29.2, 12
18576, 16.7114, 1.17843, 33, 26
28576, 17.4805, 1.18092, 32.8, 41
38576, 18.4525, 1.21116, 35.2, 56
48576, 18.3921, 1.18141, 36.6, 71
58576, 19.3801, 1.22364, 37.8, 87
68576, 19.9376, 1.24103, 38.8, 100
78576, 19.3916, 1.19247, 38.6, 116
88576, 20.4741, 1.24579, 39.2, 145
98576, 20.2928, 1.22327, 39.4, 158
108576, 20.472, 1.22379, 39, 175
118576, 20.7249, 1.22956, 39, 193
128576, 20.8429, 1.22806, 41, 209
138576, 20.6408, 1.20846, 38.8, 231
148576, 21.277, 1.23841, 43.4, 237
158576, 20.7324, 1.20015, 39.8, 260
168576, 21.7099, 1.25035, 43.4, 276
178576, 21.6243, 1.23949, 43.4, 274
188576, 21.2162, 1.21064, 41.4, 288
198576, 21.5531, 1.22465, 41.8, 356
208576, 21.5706, 1.22073, 41.6, 354
218576, 22.1674, 1.24973, 42.8, 337
228576, 21.7992, 1.22452, 43.4, 352
238576, 22.1735, 1.24123, 44.6, 377
248576, 21.9219, 1.22309, 45.4, 403
258576, 21.915, 1.21884, 43.2, 431
268576, 22.4002, 1.24204, 43.4, 417
278576, 21.8066, 1.20561, 43.2, 441
288576, 22.5962, 1.24575, 44.8, 452
298576, 22.8416, 1.25588, 43.2, 478
308576, 22.751, 1.24764, 45, 501
318576, 22.5926, 1.23583, 43.8, 505
328576, 22.8015, 1.24423, 44.8, 518
338576, 23.0198, 1.25318, 44.2, 580
348576, 22.6931, 1.23257, 44.8, 579
358576, 22.4723, 1.21789, 43.8, 577
368576, 22.7565, 1.23064, 44.2, 606
378576, 22.6358, 1.22156, 45, 618
388576, 22.9961, 1.23849, 45.8, 619
398576, 22.9831, 1.23535, 45.4, 630
408576, 22.8103, 1.22371, 45.2, 699
418576, 23.2113, 1.2429, 46.4, 756
428576, 23.1393, 1.23679, 45, 766
438576, 23.3342, 1.24499, 46.8, 817
448576, 23.1332, 1.23213, 45.6, 757
458576, 23.2689, 1.23726, 46, 802
468576, 23.1523, 1.22903, 46, 782
478576, 23.3052, 1.23515, 47.6, 777
488576, 23.6636, 1.25216, 48.6, 791
498576, 23.1642, 1.22384, 45.2, 806
508576, 23.4947, 1.23943, 46.6, 875
518576, 23.3007, 1.22737, 45, 886
528576, 23.363, 1.22887, 47.2, 941
538576, 23.1518, 1.21603, 46.6, 947
548576, 23.789, 1.24776, 46, 986
558576, 23.313, 1.22113, 45.6, 1018
568576, 23.9937, 1.2551, 46.6, 977
578576, 23.5426, 1.22988, 46.2, 1040
588576, 23.9774, 1.25098, 49, 1067
598576, 23.8258, 1.2415, 48.4, 1065
608576, 23.7458, 1.23579, 47.2, 1008
618576, 24.0289, 1.249, 48.2, 1012
628576, 24.1168, 1.25206, 47.4, 1028
638576, 24.244, 1.25718, 47, 1089
648576, 24.1885, 1.25284, 48.4, 1193
658576, 23.3198, 1.20647, 46.4, 1297
668576, 24.316, 1.25659, 49.2, 1223
678576, 24.0203, 1.23994, 49.2, 1238
688576, 23.2125, 1.19694, 44.4, 1243
698576, 24.064, 1.23951, 48.6, 1319
708576, 24.0591, 1.23795, 46.2, 1307
718576, 24.6563, 1.26736, 47.4, 1345
728576, 24.1521, 1.24018, 48.2, 1367
738576, 24.2386, 1.24336, 48.4, 1291
748576, 24.6027, 1.26079, 48.4, 1363
758576, 23.9412, 1.22568, 47.4, 1349
768576, 24.438, 1.24991, 49.8, 1465
778576, 23.6412, 1.208, 47, 1398
788576, 24.2232, 1.23658, 46.6, 1336
798576, 25.2485, 1.28772, 48.6, 1401
808576, 24.412, 1.24392, 48.2, 1472
818576, 24.0018, 1.22192, 48, 1525
828576, 23.9311, 1.21723, 47.6, 1592
838576, 24.5495, 1.24759, 49.4, 1526
848576, 24.8735, 1.26295, 49.2, 1465
858576, 24.4845, 1.24214, 48.2, 1652
868576, 24.4252, 1.23808, 48, 1637
878576, 24.1565, 1.22344, 48, 1784
888576, 24.8061, 1.2553, 49.8, 1758
898576, 24.1674, 1.22198, 47.8, 1702
908576, 24.5252, 1.23907, 48.4, 1800
918576, 24.075, 1.21536, 46.8, 1577
928576, 24.4421, 1.23291, 49.6, 1646
938576, 24.3402, 1.22682, 49.6, 1907
948576, 24.4552, 1.23167, 48, 1971
958576, 24.579, 1.23696, 47.8, 1941
968576, 24.3468, 1.22435, 47.4, 1928
978576, 24.8518, 1.24882, 49.8, 1989
988576, 25.2675, 1.26877, 49.2, 2067
998576, 25.3967, 1.27433, 50, 2090
1008576, 25.0634, 1.2567, 49.6, 2099
1018576, 24.7394, 1.23956, 48.8, 2061
1028576, 24.5147, 1.22744, 47.8, 2110
1038576, 24.493, 1.2255, 48.6, 2119
1048576, 24.6144, 1.23072, 49, 2135
